Gene	TF	Start	End
Glyma.01G053800.1	NAC078	1477.0	1483.0
Glyma.01G053800.1	NAC087	1481.0	1499.0
Glyma.01G053800.1	NAC096	610.0	616.0
Glyma.01G053800.1	NAC098	2.0	17.0
Glyma.01G053800.1	NAC103	1493.0	1499.0
Glyma.01G053800.1	NAC68	212.0	219.0
Glyma.01G053800.1	NAC68	609.0	616.0
Glyma.01G053800.1	NAC68	1505.0	1512.0
Glyma.01G053800.1	NAC69	334.0	341.0
Glyma.01G053800.1	NTL8	1809.0	1816.0
Glyma.01G053800.1	NUC	1442.0	1453.0
Glyma.01G053800.1	OJ1058_F05.8	13.0	20.0
Glyma.01G053800.1	OJ1058_F05.8	13.0	20.0
Glyma.01G053800.1	Os05g0437700	13.0	20.0
Glyma.01G053800.1	Os05g0437700	13.0	20.0
Glyma.01G053800.1	OsCCA1	429.0	435.0
Glyma.01G053800.1	OsCCA1	480.0	486.0
Glyma.01G053800.1	OsCCA1	1843.0	1849.0
Glyma.01G053800.1	OsEIL3	1403.0	1410.0
Glyma.01G053800.1	PC-MYB1	1601.0	1609.0
Glyma.01G053800.1	PHL1	167.0	178.0
Glyma.01G053800.1	PHL1	1729.0	1740.0
Glyma.01G053800.1	PHL11	167.0	176.0
Glyma.01G053800.1	PHL11	167.0	176.0
Glyma.01G053800.1	PHL12	164.0	175.0
Glyma.01G053800.1	PHL12	544.0	555.0
Glyma.01G053800.1	PHL12	683.0	694.0
Glyma.01G053800.1	PHL12	1730.0	1741.0
Glyma.01G053800.1	PHL7	164.0	176.0
Glyma.01G053800.1	PI	1346.0	1359.0
Glyma.01G053800.1	PIF4	14.0	21.0
Glyma.01G053800.1	PIF4	12.0	19.0
Glyma.01G053800.1	PIF5	919.0	926.0
Glyma.01G053800.1	PK01630.1	13.0	19.0
Glyma.01G053800.1	PK01630.1	14.0	20.0
Glyma.01G053800.1	PK02532.1	428.0	435.0
Glyma.01G053800.1	PK02532.1	480.0	487.0
Glyma.01G053800.1	PK02532.1	1843.0	1850.0
Glyma.01G053800.1	PK15505.1	13.0	20.0
Glyma.01G053800.1	PK15505.1	13.0	20.0
Glyma.01G053800.1	PK18009.1	13.0	19.0
Glyma.01G053800.1	PK18009.1	14.0	20.0
Glyma.01G053800.1	PK18474.1	14.0	20.0
Glyma.01G053800.1	PK18474.1	13.0	19.0
Glyma.01G053800.1	PK24205.1	14.0	21.0
Glyma.01G053800.1	PK24205.1	12.0	19.0
Glyma.01G053800.1	PK24978.1	14.0	20.0
Glyma.01G053800.1	PK24978.1	13.0	19.0
Glyma.01G053800.1	RAMOSA1	1645.0	1662.0
Glyma.01G053800.1	REV	1195.0	1208.0
Glyma.01G053800.1	RIN	1971.0	1980.0
Glyma.01G053800.1	RVE1	427.0	435.0
Glyma.01G053800.1	RVE1	1467.0	1475.0
Glyma.01G053800.1	RVE1	480.0	488.0
Glyma.01G053800.1	RVE1	1843.0	1851.0
Glyma.01G053800.1	RVE4	480.0	488.0
Glyma.01G053800.1	RVE4	1843.0	1851.0
Glyma.01G053800.1	RVE4	427.0	435.0
Glyma.01G053800.1	RVE4	697.0	705.0
Glyma.01G053800.1	RVE5	480.0	488.0
Glyma.01G053800.1	RVE5	1843.0	1851.0
Glyma.01G053800.1	RVE5	427.0	435.0
Glyma.01G053800.1	RVE5	697.0	705.0
Glyma.01G053800.1	RVE6	480.0	488.0
Glyma.01G053800.1	RVE6	1843.0	1851.0
Glyma.01G053800.1	RVE6	427.0	435.0
Glyma.01G053800.1	RVE6	697.0	705.0
Glyma.01G053800.1	RVE7	427.0	435.0
Glyma.01G053800.1	RVE7	480.0	488.0
Glyma.01G053800.1	RVE7	1843.0	1851.0
Glyma.01G053800.1	RVE7L	427.0	435.0
Glyma.01G053800.1	RVE7L	1467.0	1475.0
Glyma.01G053800.1	RVE7L	480.0	488.0
Glyma.01G053800.1	RVE7L	1843.0	1851.0
Glyma.01G053800.1	RVE8	480.0	488.0
Glyma.01G053800.1	RVE8	1843.0	1851.0
Glyma.01G053800.1	RVE8	427.0	435.0
Glyma.01G053800.1	RVE8	1467.0	1475.0
Glyma.01G053800.1	SBP6	1907.0	1914.0
Glyma.01G053800.1	SEP3	1971.0	1980.0
Glyma.01G053800.1	SGR5	72.0	84.0
Glyma.01G053800.1	SGR5	1255.0	1267.0
Glyma.01G053800.1	SGR5	1441.0	1453.0
Glyma.01G053800.1	SGR5	635.0	647.0
Glyma.01G053800.1	SOC1	839.0	851.0
Glyma.01G053800.1	SOL1	188.0	202.0
Glyma.01G053800.1	SOL1	1457.0	1471.0
Glyma.01G053800.1	SOL1	104.0	118.0
Glyma.01G053800.1	SOL1	195.0	209.0
Glyma.01G053800.1	SOL1	598.0	612.0
Glyma.01G053800.1	SOL1	886.0	900.0
Glyma.01G053800.1	SOL1	1464.0	1478.0
Glyma.01G053800.1	SPL15B	1154.0	1160.0
Glyma.01G053800.1	SPL5B	90.0	96.0
Glyma.01G053800.1	SPL8	87.0	102.0
Glyma.01G053800.1	SPL8A	238.0	246.0
Glyma.01G053800.1	SPL8B	238.0	246.0
Glyma.01G053800.1	SPL8D1	90.0	99.0
Glyma.01G053800.1	SRM1	1656.0	1664.0
Glyma.01G053800.1	SRM1	432.0	440.0
Glyma.01G053800.1	SVP	1184.0	1199.0
Glyma.01G053800.1	TCX2	1457.0	1471.0
Glyma.01G053800.1	TCX2	195.0	209.0
Glyma.01G053800.1	TCX2	529.0	543.0
Glyma.01G053800.1	TCX2	886.0	907.0
Glyma.01G053800.1	TCX2	1464.0	1478.0
Glyma.01G053800.1	TCX3	1462.0	1473.0
Glyma.01G053800.1	TCX3	884.0	895.0
Glyma.01G053800.1	TCX3	1511.0	1522.0
Glyma.01G053800.1	TCX6	104.0	118.0
Glyma.01G053800.1	TCX6	195.0	209.0
Glyma.01G053800.1	TCX6	540.0	554.0
Glyma.01G053800.1	TCX6	598.0	612.0
Glyma.01G053800.1	TCX6	886.0	900.0
Glyma.01G053800.1	TCX6	1036.0	1050.0
Glyma.01G053800.1	TCX6	1464.0	1478.0
Glyma.01G053800.1	TCX6	188.0	202.0
Glyma.01G053800.1	TCX6	1113.0	1127.0
Glyma.01G053800.1	TCX6	1457.0	1471.0
Glyma.01G053800.1	TEIL	1403.0	1410.0
Glyma.01G053800.1	TFLG2-Zm00001d042777	93.0	100.0
Glyma.01G053800.1	TFLG2-Zm00001d042777	93.0	100.0
Glyma.01G053800.1	TGA6	1228.0	1237.0
Glyma.01G053800.1	TRP1	1415.0	1435.0
Glyma.01G053800.1	TSO1	187.0	201.0
Glyma.01G053800.1	TSO1	1456.0	1470.0
Glyma.01G053800.1	TSO1	442.0	456.0
Glyma.01G053800.1	TSO1	541.0	555.0
Glyma.01G053800.1	TSO1	887.0	924.0
Glyma.01G053800.1	TSO1	1465.0	1479.0
Glyma.01G053800.1	UB3	1906.0	1915.0
Glyma.01G053800.1	WRKY45	332.0	341.0
Glyma.01G053800.1	WRKY50	333.0	341.0
Glyma.01G053800.1	WRKY71	332.0	341.0
Glyma.01G053800.1	YAB4	431.0	441.0
Glyma.01G053800.1	YAB4	1655.0	1665.0
Glyma.01G053800.1	ZHD1	1287.0	1295.0
Glyma.01G053800.1	ZHD1	1687.0	1695.0
Glyma.01G053800.1	ZHD1	1940.0	1948.0
Glyma.01G053800.1	ZHD1	1197.0	1205.0
Glyma.01G053800.1	ZHD1	1288.0	1296.0
Glyma.01G053800.1	ZHD1	1688.0	1696.0
Glyma.01G053800.1	ZHD1	1941.0	1949.0
Glyma.01G053800.1	ZHD10	1942.0	1949.0
Glyma.01G053800.1	ZHD10	1196.0	1203.0
Glyma.01G053800.1	ZHD10	1687.0	1694.0
Glyma.01G053800.1	ZHD10	1940.0	1947.0
Glyma.01G053800.1	ZHD14	738.0	748.0
Glyma.01G053800.1	ZHD5	49.0	56.0
Glyma.01G053800.1	ZHD6	1284.0	1295.0
Glyma.01G053800.1	ZHD6	1197.0	1208.0
Glyma.01G053800.1	ZHD6	1288.0	1299.0
Glyma.01G053800.1	ZHD9	41.0	55.0
Glyma.01G053800.1	ZHD9	1189.0	1203.0
Glyma.01G053800.1	ZHD9	1280.0	1294.0
Glyma.01G053800.1	Zm00001d015407	165.0	180.0
Glyma.01G053800.1	Zm00001d015407	163.0	178.0
Glyma.01G053800.1	Zm00001d018571	93.0	100.0
Glyma.01G053800.1	Zm00001d027846	1352.0	1359.0
Glyma.01G053800.1	Zm00001d027846	1878.0	1885.0
Glyma.01G053800.1	Zm00001d027846	550.0	557.0
Glyma.01G053800.1	Zm00001d034298	1132.0	1138.0
Glyma.01G053800.1	ZmbZIP57	777.0	786.0
Glyma.01G053800.1	ZmbZIP72	778.0	787.0
Glyma.01G053800.1	ZmbZIP96	12.0	22.0
Glyma.01G053800.1	ZmbZIP96	11.0	21.0
Glyma.01G053800.1	bHLH18	5.0	19.0
Glyma.01G053800.1	bHLH80	1428.0	1436.0
Glyma.01G053800.1	squamosa	839.0	851.0
Glyma.01G056800.1	ABF2	1710.0	1716.0
Glyma.01G056800.1	ABF2	1711.0	1717.0
Glyma.01G056800.1	ABF4	1711.0	1717.0
Glyma.01G056800.1	ABI5	1709.0	1716.0
Glyma.01G056800.1	AGL13	1340.0	1357.0
Glyma.01G056800.1	AGL13	1680.0	1697.0
Glyma.01G056800.1	AGL6	896.0	914.0
Glyma.01G056800.1	AGL6	1340.0	1358.0
Glyma.01G056800.1	AHL12	1890.0	1897.0
Glyma.01G056800.1	AHL12	1890.0	1897.0
Glyma.01G056800.1	AHL13	1428.0	1435.0
Glyma.01G056800.1	AHL13	1424.0	1431.0
Glyma.01G056800.1	AHL20	1690.0	1697.0
Glyma.01G056800.1	AHL20	1890.0	1897.0
Glyma.01G056800.1	AHL20	23.0	30.0
Glyma.01G056800.1	AHL20	1432.0	1439.0
Glyma.01G056800.1	AHL20	1455.0	1462.0
Glyma.01G056800.1	AHL20	1890.0	1897.0
Glyma.01G056800.1	AHL25	23.0	30.0
Glyma.01G056800.1	AHL25	1890.0	1897.0
Glyma.01G056800.1	AHL25	23.0	30.0
Glyma.01G056800.1	AHL25	1890.0	1897.0
Glyma.01G056800.1	ANL2	1492.0	1501.0
Glyma.01G056800.1	ANL2	1889.0	1898.0
Glyma.01G056800.1	AP1	136.0	148.0
Glyma.01G056800.1	AP1	1081.0	1103.0
Glyma.01G056800.1	AP1	1683.0	1695.0
Glyma.01G056800.1	AP1	1918.0	1941.0
Glyma.01G056800.1	ARF10	1396.0	1406.0
Glyma.01G056800.1	ARF16	132.0	141.0
Glyma.01G056800.1	ARF25	1396.0	1407.0
Glyma.01G056800.1	ARF36	1399.0	1410.0
Glyma.01G056800.1	ARF39	108.0	118.0
Glyma.01G056800.1	ARF4	164.0	171.0
Glyma.01G056800.1	AT1G14600	283.0	290.0
Glyma.01G056800.1	AT2G38300	43.0	52.0
Glyma.01G056800.1	AT2G38300	252.0	261.0
Glyma.01G056800.1	AT2G38300	1182.0	1191.0
Glyma.01G056800.1	AT2G40260	43.0	52.0
Glyma.01G056800.1	AT2G40260	252.0	261.0
Glyma.01G056800.1	AT2G40260	999.0	1008.0
Glyma.01G056800.1	AT2G40260	1182.0	1191.0
Glyma.01G056800.1	AT3G10030	996.0	1003.0
Glyma.01G056800.1	AT3G10030	1413.0	1420.0
Glyma.01G056800.1	AT3G10580	536.0	549.0
Glyma.01G056800.1	AT4G12670	314.0	350.0
Glyma.01G056800.1	AT5G05790	536.0	549.0
Glyma.01G056800.1	AT5G56840	536.0	549.0
Glyma.01G056800.1	AT5G61620	216.0	229.0
Glyma.01G056800.1	ATHB-12	601.0	608.0
Glyma.01G056800.1	ATHB-12	1843.0	1850.0
Glyma.01G056800.1	ATHB-13	605.0	612.0
Glyma.01G056800.1	ATHB-13	1270.0	1277.0
Glyma.01G056800.1	ATHB-13	1843.0	1850.0
Glyma.01G056800.1	ATHB-15	1314.0	1326.0
Glyma.01G056800.1	ATHB-16	605.0	612.0
Glyma.01G056800.1	ATHB-16	1270.0	1277.0
Glyma.01G056800.1	ATHB-20	605.0	612.0
Glyma.01G056800.1	ATHB-20	1270.0	1277.0
Glyma.01G056800.1	ATHB-4	605.0	613.0
Glyma.01G056800.1	ATHB-40	603.0	613.0
Glyma.01G056800.1	ATHB-40	1268.0	1278.0
Glyma.01G056800.1	ATHB-5	1843.0	1850.0
Glyma.01G056800.1	ATHB-51	605.0	612.0
Glyma.01G056800.1	ATHB-51	893.0	900.0
Glyma.01G056800.1	ATHB-51	1270.0	1277.0
Glyma.01G056800.1	ATHB-53	605.0	613.0
Glyma.01G056800.1	ATHB-53	1270.0	1278.0
Glyma.01G056800.1	ATHB-6	1843.0	1849.0
Glyma.01G056800.1	ATHB-7	600.0	614.0
Glyma.01G056800.1	ATHB-7	1269.0	1279.0
Glyma.01G056800.1	ATHB-7	1842.0	1852.0
Glyma.01G056800.1	ATHB-X	605.0	613.0
Glyma.01G056800.1	ATHB-X	605.0	613.0
Glyma.01G056800.1	At3g11280	536.0	549.0
Glyma.01G056800.1	BAM8	1709.0	1717.0
Glyma.01G056800.1	BEH2	1709.0	1718.0
Glyma.01G056800.1	BEH3	1709.0	1718.0
Glyma.01G056800.1	BEH4	1709.0	1718.0
Glyma.01G056800.1	BHLH13	1710.0	1717.0
Glyma.01G056800.1	BHLH49	1711.0	1717.0
Glyma.01G056800.1	BHLH72	1710.0	1718.0
Glyma.01G056800.1	BPC1	1078.0	1107.0
Glyma.01G056800.1	BPC1	1864.0	1887.0
Glyma.01G056800.1	BPC1	1901.0	1949.0
Glyma.01G056800.1	BPC5	1081.0	1112.0
Glyma.01G056800.1	BPC5	1917.0	1948.0
Glyma.01G056800.1	BPC6	1900.0	1935.0
Glyma.01G056800.1	BPC6	1076.0	1102.0
Glyma.01G056800.1	BZIP44	871.0	883.0
Glyma.01G056800.1	BZR1	1709.0	1718.0
Glyma.01G056800.1	BZR2	1708.0	1717.0
Glyma.01G056800.1	CCA1	1326.0	1333.0
Glyma.01G056800.1	CCA1	1358.0	1365.0
Glyma.01G056800.1	CDF2	143.0	149.0
Glyma.01G056800.1	CDF2	655.0	661.0
Glyma.01G056800.1	CDF2	910.0	916.0
Glyma.01G056800.1	CDF2	1748.0	1754.0
Glyma.01G056800.1	CDF2	1782.0	1788.0
Glyma.01G056800.1	CDF3	143.0	150.0
Glyma.01G056800.1	CDF3	1673.0	1680.0
Glyma.01G056800.1	CDF5	291.0	311.0
Glyma.01G056800.1	CDF5	1328.0	1348.0
Glyma.01G056800.1	CDF5	1910.0	1949.0
Glyma.01G056800.1	CDF5	132.0	159.0
Glyma.01G056800.1	CDF5	644.0	664.0
Glyma.01G056800.1	CDF5	1074.0	1108.0
Glyma.01G056800.1	CDF5	1625.0	1646.0
Glyma.01G056800.1	CDF5	1737.0	1757.0
Glyma.01G056800.1	DOF1.5	138.0	153.0
Glyma.01G056800.1	DOF1.5	650.0	665.0
Glyma.01G056800.1	DOF1.5	1080.0	1104.0
Glyma.01G056800.1	DOF1.5	1743.0	1758.0
Glyma.01G056800.1	DOF1.5	1327.0	1342.0
Glyma.01G056800.1	DOF1.5	1911.0	1943.0
Glyma.01G056800.1	DOF1.6	143.0	150.0
Glyma.01G056800.1	DOF1.6	383.0	390.0
Glyma.01G056800.1	DOF1.7	143.0	153.0
Glyma.01G056800.1	DOF1.7	1052.0	1062.0
Glyma.01G056800.1	DOF1.7	1079.0	1104.0
Glyma.01G056800.1	DOF1.7	1748.0	1758.0
Glyma.01G056800.1	DOF1.7	1916.0	1938.0
Glyma.01G056800.1	DOF2.5	143.0	150.0
Glyma.01G056800.1	DOF3.2	292.0	307.0
Glyma.01G056800.1	DOF3.2	382.0	397.0
Glyma.01G056800.1	DOF3.2	1329.0	1344.0
Glyma.01G056800.1	DOF3.2	1918.0	1945.0
Glyma.01G056800.1	DOF3.2	136.0	151.0
Glyma.01G056800.1	DOF3.2	903.0	918.0
Glyma.01G056800.1	DOF3.2	1078.0	1102.0
Glyma.01G056800.1	DOF3.2	1629.0	1644.0
Glyma.01G056800.1	DOF3.2	1741.0	1756.0
Glyma.01G056800.1	DOF3.2	1775.0	1790.0
Glyma.01G056800.1	DOF3.4	565.0	581.0
Glyma.01G056800.1	DOF3.4	1036.0	1052.0
Glyma.01G056800.1	DOF3.4	1905.0	1938.0
Glyma.01G056800.1	DOF3.4	143.0	159.0
Glyma.01G056800.1	DOF3.4	516.0	532.0
Glyma.01G056800.1	DOF3.4	655.0	671.0
Glyma.01G056800.1	DOF3.4	1052.0	1068.0
Glyma.01G056800.1	DOF3.4	1079.0	1110.0
Glyma.01G056800.1	DOF3.4	1782.0	1798.0
Glyma.01G056800.1	DOF3.5	143.0	149.0
Glyma.01G056800.1	DOF3.5	655.0	661.0
Glyma.01G056800.1	DOF3.5	910.0	916.0
Glyma.01G056800.1	DOF3.5	1748.0	1754.0
Glyma.01G056800.1	DOF3.5	1782.0	1788.0
Glyma.01G056800.1	DOF3.6	291.0	311.0
Glyma.01G056800.1	DOF3.6	455.0	475.0
Glyma.01G056800.1	DOF3.6	1328.0	1348.0
Glyma.01G056800.1	DOF3.6	1867.0	1887.0
Glyma.01G056800.1	DOF3.6	1902.0	1949.0
Glyma.01G056800.1	DOF3.6	132.0	159.0
Glyma.01G056800.1	DOF3.6	1068.0	1108.0
Glyma.01G056800.1	DOF3.6	1618.0	1646.0
Glyma.01G056800.1	DOF3.6	1680.0	1700.0
Glyma.01G056800.1	DOF3.6	1737.0	1757.0
Glyma.01G056800.1	DOF3.6	1978.0	1998.0
Glyma.01G056800.1	DOF4.2	516.0	526.0
Glyma.01G056800.1	DOF4.2	655.0	665.0
Glyma.01G056800.1	DOF4.2	1052.0	1062.0
Glyma.01G056800.1	DOF4.2	1085.0	1104.0
Glyma.01G056800.1	DOF4.2	1346.0	1356.0
Glyma.01G056800.1	DOF4.2	1327.0	1337.0
Glyma.01G056800.1	DOF4.2	1928.0	1938.0
Glyma.01G056800.1	DOF4.3	233.0	245.0
Glyma.01G056800.1	DOF4.3	1179.0	1191.0
Glyma.01G056800.1	DOF4.3	1347.0	1359.0
Glyma.01G056800.1	DOF4.3	232.0	244.0
Glyma.01G056800.1	DOF4.3	585.0	597.0
Glyma.01G056800.1	DOF4.5	1094.0	1106.0
Glyma.01G056800.1	DOF4.5	1178.0	1190.0
Glyma.01G056800.1	DOF4.5	233.0	245.0
Glyma.01G056800.1	DOF4.5	586.0	598.0
Glyma.01G056800.1	DOF4.7	1930.0	1938.0
Glyma.01G056800.1	DOF4.7	143.0	151.0
Glyma.01G056800.1	DOF4.7	655.0	663.0
Glyma.01G056800.1	DOF4.7	1094.0	1102.0
Glyma.01G056800.1	DOF4.7	1748.0	1756.0
Glyma.01G056800.1	DOF4.7	1782.0	1790.0
Glyma.01G056800.1	DOF5.1	143.0	161.0
Glyma.01G056800.1	DOF5.1	516.0	534.0
Glyma.01G056800.1	DOF5.1	655.0	673.0
Glyma.01G056800.1	DOF5.1	1052.0	1071.0
Glyma.01G056800.1	DOF5.1	1078.0	1112.0
Glyma.01G056800.1	DOF5.1	1740.0	1758.0
Glyma.01G056800.1	DOF5.1	1782.0	1800.0
Glyma.01G056800.1	DOF5.1	1978.0	1996.0
Glyma.01G056800.1	DOF5.1	1868.0	1886.0
Glyma.01G056800.1	DOF5.1	1903.0	1944.0
Glyma.01G056800.1	DOF5.4	143.0	149.0
Glyma.01G056800.1	DOF5.4	655.0	661.0
Glyma.01G056800.1	DOF5.4	910.0	916.0
Glyma.01G056800.1	DOF5.4	1748.0	1754.0
Glyma.01G056800.1	DOF5.4	1782.0	1788.0
Glyma.01G056800.1	DOF5.8	1868.0	1886.0
Glyma.01G056800.1	DOF5.8	1903.0	1938.0
Glyma.01G056800.1	DOF5.8	143.0	161.0
Glyma.01G056800.1	DOF5.8	516.0	534.0
Glyma.01G056800.1	DOF5.8	655.0	673.0
Glyma.01G056800.1	DOF5.8	1052.0	1070.0
Glyma.01G056800.1	DOF5.8	1078.0	1112.0
Glyma.01G056800.1	DOF5.8	1630.0	1648.0
Glyma.01G056800.1	DOF5.8	1732.0	1766.0
Glyma.01G056800.1	DOF5.8	1782.0	1800.0
Glyma.01G056800.1	DPBF3	1709.0	1719.0
Glyma.01G056800.1	DYT1	529.0	542.0
Glyma.01G056800.1	EFM	1001.0	1009.0
Glyma.01G056800.1	EIL3	736.0	743.0
Glyma.01G056800.1	EmBP-1	1710.0	1717.0
Glyma.01G056800.1	FLC	1091.0	1104.0
Glyma.01G056800.1	FUS3	67.0	73.0
Glyma.01G056800.1	GAF1	130.0	144.0
Glyma.01G056800.1	GAF1	1082.0	1096.0
Glyma.01G056800.1	GAF1	1619.0	1633.0
Glyma.01G056800.1	GAF1	1785.0	1799.0
Glyma.01G056800.1	GAF1	1331.0	1345.0
Glyma.01G056800.1	GAF1	1915.0	1929.0
Glyma.01G056800.1	GBF3	775.0	782.0
Glyma.01G056800.1	GLYMA-06G314400	775.0	782.0
Glyma.01G056800.1	GLYMA-13G317000	775.0	782.0
Glyma.01G056800.1	GT-2	28.0	38.0
Glyma.01G056800.1	GT-3a	1711.0	1724.0
Glyma.01G056800.1	GT-3a	1703.0	1716.0
Glyma.01G056800.1	GTL1	29.0	36.0
Glyma.01G056800.1	GTL1	1500.0	1507.0
Glyma.01G056800.1	HAT1	1843.0	1850.0
Glyma.01G056800.1	HAT1	1319.0	1326.0
Glyma.01G056800.1	HAT2	1843.0	1850.0
Glyma.01G056800.1	HAT22	605.0	613.0
Glyma.01G056800.1	HAT22	1270.0	1278.0
Glyma.01G056800.1	HAT22	893.0	901.0
Glyma.01G056800.1	HAT5	605.0	613.0
Glyma.01G056800.1	HAT5	1270.0	1278.0
Glyma.01G056800.1	HAT5	605.0	613.0
Glyma.01G056800.1	HAT5	1270.0	1278.0
Glyma.01G056800.1	HBI1	1711.0	1717.0
Glyma.01G056800.1	HDG1	1889.0	1898.0
Glyma.01G056800.1	HDG11	1492.0	1500.0
Glyma.01G056800.1	HDG7	1492.0	1501.0
Glyma.01G056800.1	HSFA1E	1873.0	1886.0
Glyma.01G056800.1	IDD11	331.0	342.0
Glyma.01G056800.1	IDD4	1083.0	1097.0
Glyma.01G056800.1	IDD4	1786.0	1800.0
Glyma.01G056800.1	IDD5	1915.0	1928.0
Glyma.01G056800.1	IDD5	128.0	141.0
Glyma.01G056800.1	IDD5	1083.0	1096.0
Glyma.01G056800.1	IDD6	330.0	345.0
Glyma.01G056800.1	IDD6	3.0	18.0
Glyma.01G056800.1	IDD6	127.0	142.0
Glyma.01G056800.1	IDD6	1082.0	1097.0
Glyma.01G056800.1	IDD6	1785.0	1800.0
Glyma.01G056800.1	JKD	331.0	342.0
Glyma.01G056800.1	KAN2	999.0	1008.0
Glyma.01G056800.1	KAN2	1030.0	1039.0
Glyma.01G056800.1	LHY	1325.0	1333.0
Glyma.01G056800.1	LHY	1357.0	1365.0
Glyma.01G056800.1	MYB107	782.0	789.0
Glyma.01G056800.1	MYB108	1249.0	1258.0
Glyma.01G056800.1	MYB108	622.0	631.0
Glyma.01G056800.1	MYB116	622.0	631.0
Glyma.01G056800.1	MYB27	620.0	631.0
Glyma.01G056800.1	MYB27	1249.0	1260.0
Glyma.01G056800.1	MYB30	57.0	68.0
Glyma.01G056800.1	MYB40	1502.0	1511.0
Glyma.01G056800.1	MYB41	623.0	632.0
Glyma.01G056800.1	MYB49	622.0	632.0
Glyma.01G056800.1	MYB55	783.0	790.0
Glyma.01G056800.1	MYB57	622.0	631.0
Glyma.01G056800.1	MYB62	622.0	630.0
Glyma.01G056800.1	MYB81	997.0	1005.0
Glyma.01G056800.1	MYB93	782.0	789.0
Glyma.01G056800.1	MYB96	56.0	66.0
Glyma.01G056800.1	MYB99	1504.0	1511.0
Glyma.01G056800.1	MYB99	624.0	631.0
Glyma.01G056800.1	MYB99	1365.0	1372.0
Glyma.01G056800.1	MYC4	1710.0	1716.0
Glyma.01G056800.1	MYR2	1001.0	1008.0
Glyma.01G056800.1	NAC062	527.0	533.0
Glyma.01G056800.1	NLP7	656.0	663.0
Glyma.01G056800.1	NLP7	1313.0	1320.0
Glyma.01G056800.1	O2	872.0	883.0
Glyma.01G056800.1	OJ1058_F05.8	1710.0	1717.0
Glyma.01G056800.1	OJ1058_F05.8	1710.0	1717.0
Glyma.01G056800.1	Os05g0437700	1710.0	1717.0
Glyma.01G056800.1	Os05g0437700	1710.0	1717.0
Glyma.01G056800.1	OsCCA1	1327.0	1333.0
Glyma.01G056800.1	OsCCA1	1359.0	1365.0
Glyma.01G056800.1	OsEIL3	736.0	743.0
Glyma.01G056800.1	PI	142.0	155.0
Glyma.01G056800.1	PI	1081.0	1104.0
Glyma.01G056800.1	PI	1917.0	1941.0
Glyma.01G056800.1	PIF3	1711.0	1717.0
Glyma.01G056800.1	PK01630.1	1710.0	1716.0
Glyma.01G056800.1	PK02532.1	1326.0	1333.0
Glyma.01G056800.1	PK02532.1	1358.0	1365.0
Glyma.01G056800.1	PK03576.1	1711.0	1717.0
Glyma.01G056800.1	PK05451.1	1710.0	1717.0
Glyma.01G056800.1	PK06517.1	1711.0	1717.0
Glyma.01G056800.1	PK07858.1	1711.0	1717.0
Glyma.01G056800.1	PK09702.1	1710.0	1717.0
Glyma.01G056800.1	PK15505.1	1710.0	1717.0
Glyma.01G056800.1	PK18009.1	1710.0	1716.0
Glyma.01G056800.1	PK18009.1	1711.0	1717.0
Glyma.01G056800.1	PK18401.1	1710.0	1717.0
Glyma.01G056800.1	PK18401.1	1710.0	1717.0
Glyma.01G056800.1	PK18474.1	1710.0	1716.0
Glyma.01G056800.1	PK24205.1	1711.0	1718.0
Glyma.01G056800.1	PK24978.1	1710.0	1716.0
Glyma.01G056800.1	REV	957.0	970.0
Glyma.01G056800.1	REV	865.0	878.0
Glyma.01G056800.1	RIN	1192.0	1201.0
Glyma.01G056800.1	RIN	1765.0	1774.0
Glyma.01G056800.1	RVE1	1325.0	1333.0
Glyma.01G056800.1	RVE1	1357.0	1365.0
Glyma.01G056800.1	RVE4	1428.0	1436.0
Glyma.01G056800.1	RVE4	1325.0	1333.0
Glyma.01G056800.1	RVE4	1357.0	1365.0
Glyma.01G056800.1	RVE5	1325.0	1333.0
Glyma.01G056800.1	RVE5	1357.0	1365.0
Glyma.01G056800.1	RVE6	1325.0	1333.0
Glyma.01G056800.1	RVE6	1357.0	1365.0
Glyma.01G056800.1	RVE7	1325.0	1333.0
Glyma.01G056800.1	RVE7	1357.0	1365.0
Glyma.01G056800.1	RVE7L	1325.0	1333.0
Glyma.01G056800.1	RVE7L	1357.0	1365.0
Glyma.01G056800.1	RVE8	1325.0	1333.0
Glyma.01G056800.1	RVE8	1357.0	1365.0
Glyma.01G056800.1	SBP6	1261.0	1268.0
Glyma.01G056800.1	SBP8	1261.0	1268.0
Glyma.01G056800.1	SEP3	1177.0	1186.0
Glyma.01G056800.1	SGR5	186.0	198.0
Glyma.01G056800.1	SOC1	1091.0	1103.0
Glyma.01G056800.1	SOL1	222.0	236.0
Glyma.01G056800.1	SOL1	348.0	362.0
Glyma.01G056800.1	SOL1	386.0	400.0
Glyma.01G056800.1	SOL1	709.0	723.0
Glyma.01G056800.1	SOL1	1189.0	1203.0
Glyma.01G056800.1	SOL1	424.0	438.0
Glyma.01G056800.1	SOL1	1196.0	1210.0
Glyma.01G056800.1	SOL1	1217.0	1231.0
Glyma.01G056800.1	SPL15B	1966.0	1972.0
Glyma.01G056800.1	SPL15B	336.0	342.0
Glyma.01G056800.1	SPL8	1257.0	1272.0
Glyma.01G056800.1	SPL8A	495.0	503.0
Glyma.01G056800.1	SPL8B	495.0	503.0
Glyma.01G056800.1	SPT	1711.0	1717.0
